gps_num,gps_fix,gps_alt,app,SiteName,SiteAddr,s_d0,s_d1,s_h0,area,gps_lat,s_t0,gps_lon,date,device_id,name,time,s_d2,timestamp,c_d0,c_d0_method,hcho,odm,adf_status,fw_ver,s_g1,model
9,1,2,AirBox,市立長安國中(2018),臺北市中山區興亞里松江路70巷11號,38,45,91,NA,25.05,24.5,121.531,2020-09-25,74DA38F20D26,臺北市中山區長安國中2018,01:16:09,24,2020-09-25T01:16:09Z,19.55,SVR/30/2.34,,,,,,
9,1,2,AirBox,市立興雅國中(2018),臺北市信義區松德路168巷15號,38,47,79,taipei,25.035,24.75,121.572,2020-09-25,74DA38F20D28,台北市信義區興雅國中2018,01:19:28,24,2020-09-25T01:19:28Z,20.29,SVR/30/6.58,,,,,,
9,1,2,AirBox,市立敦化國中(2018),臺北市松山區南京東路三段300號,38,45,76,taipei,25.048,24.12,121.573,2020-09-25,74DA38F20D2A,台北市松山區敦化國中,01:18:19,24,2020-09-25T01:18:19Z,20.52,SVR/30/6.55,,,,,,
9,1,2,AirBox,市立中山國中(2018),臺北市松山區復興北路361巷7號,39,47,100,taipei,25.06,24,121.545,2020-09-25,74DA38F20D2E,臺北市立中山國中,01:16:39,27,2020-09-25T01:16:39Z,20.97,SVR/30/4.0,,,,,,
9,1,2,AirBox,苗栗縣縣立南庄國中(2018),[353]苗栗縣南庄鄉東村中正路165號,8,9,96,miaoli,24.604,23.12,121,2020-09-25,74DA38F20D3A,苗栗縣南庄國中,01:07:08,6,2020-09-25T01:07:08Z,8,GAM/21/17.69,,,,,,
9,1,2,AirBox,苗栗縣縣立竹南國中(2018),[350]苗栗縣竹南鎮正南里中正路92號,30,32,100,miaoli,24.685,23.5,120.875,2020-09-25,74DA38F20D3C,苗栗縣竹南國中,01:17:03,20,2020-09-25T01:17:03Z,13.19,GAM/21/14.46,,,,,,
9,1,2,AirBox,苗栗縣縣立通霄國中(2018),[357]苗栗縣通霄鎮中山路190巷1號,13,13,100,miaoli,24.492,26.12,120.68,2020-09-25,74DA38F20D3E,苗栗縣通霄國中,01:18:22,10,2020-09-25T01:18:22Z,6.98,SVR/30/14.52,,,,,,
9,1,2,AirBox,新竹縣縣立中正國小(2018),[302]新竹縣竹北市竹北村中山路190號,31,34,85,hsinchu_county,24.836,26,121.019,2020-09-25,74DA38F20D4E,新竹縣竹北市中正國小,01:19:49,20,2020-09-25T01:19:49Z,13.09,SVR/30/5.8,,,,,,
9,1,2,AirBox,台東縣縣立都蘭國小(2018),[959]臺東縣東河鄉都蘭村431號,12,13,100,taitung,22.878,25.75,121.227,2020-09-25,74DA38F20D56,臺東縣都蘭國小,01:20:25,9,2020-09-25T01:20:25Z,12,RFR/21/15.79,,,,,,
9,1,2,AirBox,高雄市市立橋頭國中(2018),高雄市立橋頭國民中學 高雄市橋頭區橋頭里新興路70號,44,54,100,chiayi_city,25.062,28.61,121.451,2020-09-25,74DA38F20D5A,高雄市立橋頭國中,01:19:03,27,2020-09-25T01:19:03Z,29.03,GAM/30/5.51,,,,,,
9,1,2,AirBox,高雄市市立楠梓國中(2018),高雄市立楠梓國民中學 高雄市楠梓區東寧里楠梓路336號,36,43,100,kaohsiung,22.735,28.25,120.327,2020-09-25,74DA38F20D5C,楠梓國中,01:19:06,22,2020-09-25T01:19:06Z,24.71,GAM/21/12.03,,,,,,
9,1,2,AirBox,高雄市市立燕巢國中(2018),高雄市立燕巢國民中學 高雄市燕巢區南燕里中興路267號,33,38,71,kaohsiung,22.786,28.86,120.362,2020-09-25,74DA38F20D5E,燕巢國中,01:17:56,19,2020-09-25T01:17:56Z,19.25,GAM/14/18.02,,,,,,
9,1,2,AirBox,高雄市市立彌陀國中(2018),高雄市立彌陀國民中學 高雄市彌陀區海尾里進學路136號,45,56,100,kaohsiung,22.776,27.87,120.246,2020-09-25,74DA38F20D60,高雄市立彌陀國中,01:16:21,27,2020-09-25T01:16:21Z,30.49,GAM/21/16.47,,,,,,
9,1,2,AirBox,高雄市市立大洲國中(2018),高雄市立大洲國民中學 高市旗山區新光里新南巷5號,33,39,100,kaohsiung,22.835,28,120.46,2020-09-25,74DA38F20D62,大洲國民中學空氣盒子,01:17:59,22,2020-09-25T01:17:59Z,14.14,GAM/7/9.09,,,,,,
9,1,2,AirBox,高雄市市立圓富國中(2018),高雄市立圓富國民中學 高雄市旗山區圓富里旗甲路二段609號,42,49,100,kaohsiung,22.928,27.87,120.501,2020-09-25,74DA38F20D64,高雄市旗山區圓富國中,01:17:15,27,2020-09-25T01:17:15Z,21.27,GAM/7/5.78,,,,,,
9,1,2,AirBox,高雄市市立旗山國中(2018),高雄市立旗山國民中學 高雄市旗山區大德里中學路42號,37,43,96,kaohsiung,22.881,28.5,120.48,2020-09-25,74DA38F20D66,高雄市旗山國中,01:19:16,25,2020-09-25T01:19:16Z,17.34,GAM/7/5.24,,,,,,
9,1,2,AirBox,高雄市市立一甲國中(2018),高雄市立一甲國民中學 高雄市路竹區甲南里一甲路111號,18,20,97,kaohsiung,22.868,27.25,120.272,2020-09-25,74DA38F20D68,一甲國中,01:20:57,11,2020-09-25T01:20:57Z,8.41,GAM/14/14.81,,,,,,
9,1,2,AirBox,高雄市市立明華國中(2018),高雄市立明華國民中學 高雄市鼓山區明誠里明誠三路582號,42,52,77,kaohsiung,22.661,28.61,120.301,2020-09-25,74DA38F20D6C,mhjh,01:19:46,24,2020-09-25T01:19:46Z,29.16,GAM/21/3.39,,,,,,
9,1,2,AirBox,台東縣縣立關山國小(2018),[956]臺東縣關山鎮中華路101號,5,5,96,taitung,23.05,25,121.164,2020-09-25,74DA38F20D70,臺東縣關山鎮關山國小,01:18:42,3,2020-09-25T01:18:42Z,5,RFR/21/32.83,,,,,,
9,1,2,AirBox,高雄市市立鳳西國中(2018),高雄市立鳳西國民中學 高雄市鳳山區興中里光華路69號,43,52,100,kaohsiung,22.62,28.25,120.353,2020-09-25,74DA38F20D72,高雄市鳳山區鳳西國中,01:18:09,26,2020-09-25T01:18:09Z,29.65,GAM/21/6.83,,,,,,
9,1,2,AirBox,高雄市市立壽山國中(2018),高雄市立壽山國民中學 高雄市鼓山區光化里鼓山二路37巷108號,47,60,100,kaohsiung,22.633,27.62,120.278,2020-09-25,74DA38F20D74,admin,01:21:14,28,2020-09-25T01:21:14Z,31.52,GAM/21/1.03,,,,,,
9,1,2,AirBox,基隆市立中華國小(2018),[203]基隆市中山區中華路46巷26號,44,54,100,keelung,25.148,22.25,121.738,2020-09-25,74DA38F20D78,基隆市中山區中華國民小學,01:17:09,28,2020-09-25T01:17:09Z,16.68,RFR/7/3.06,,,,,,
9,1,2,AirBox,高雄市市立忠孝國中(2018),高雄市立忠孝國民中學 高雄市鳳山區國泰路二段81號,39,49,80,kaohsiung,22.62,29,120.346,2020-09-25,74DA38F20D7A,高雄鳳山區忠孝國中,01:20:09,23,2020-09-25T01:20:09Z,27.18,GAM/21/6.13,,,,,,
9,1,2,AirBox,高雄市市立五甲國中(2018),高雄市立五甲國民中學 高雄市鳳山區龍成里龍成路111號,46,59,86,kaohsiung,22.598,28.5,120.328,2020-09-25,74DA38F20D7C,五甲國中,01:15:46,29,2020-09-25T01:15:46Z,30.95,GAM/21/5.66,,,,,,
9,1,2,AirBox,高雄市市立瑞豐國小(2018),高雄市瑞豐國小 高雄市前鎮區瑞隆路100號,44,55,88,kaohsiung,22.606,29.11,120.337,2020-09-25,74DA38F20D8A,Rfps_airbox,01:19:43,27,2020-09-25T01:19:43Z,30.08,GAM/21/5.86,,,,,,
9,1,2,AirBox,高雄市市立翠屏國中小(2018),高雄市翠屏國中小 高雄市楠梓區翠屏路135號,41,50,83,kaohsiung,22.728,29,120.299,2020-09-25,74DA38F20D8C,高雄市立翠屏國民中小學,01:21:22,25,2020-09-25T01:21:22Z,28.59,GAM/21/10.62,,,,,,
9,1,2,AirBox,高雄市市立明正國小(2018),高雄市明正國小 高雄市前鎮區明道路2號,45,56,88,kaohsiung,22.58,27.62,120.326,2020-09-25,74DA38F20D8E,高雄市前鎮區明正國小(2),01:20:05,28,2020-09-25T01:20:05Z,30.49,GAM/21/7.07,,,,,,
9,1,2,AirBox,苗栗縣縣立苑裡高中附設國中(2018),[358]苗栗縣苑裡鎮客庄里1鄰初中路2號,11,12,75,miaoli,24.438,25.62,120.656,2020-09-25,74DA38F20DA0,縣立苑裡高中,01:17:20,8,2020-09-25T01:17:20Z,11,SVR/30/12.09,,,,,,
9,1,2,AirBox,苗栗縣烏眉國小楓樹分校(2018),[357]苗栗縣通霄鎮楓樹里10鄰116號,6,6,100,NA,24.495,24.75,120.722,2020-09-25,74DA38F20DA4,苗栗縣烏眉國小（楓樹分校）,01:21:58,4,2020-09-25T01:21:58Z,6,GAM/21/12.6,,,,,,
9,1,2,AirBox,苗栗縣育英國小龍騰分校(2018),苗栗縣三義龍騰村鄉外庄49號,8,9,100,miaoli,24.357,23.62,120.776,2020-09-25,74DA38F20DA6,苗栗縣育英國小龍騰分校,01:19:25,6,2020-09-25T01:19:25Z,8,SVR/30/3.36,,,,,,
9,1,2,AirBox,苗栗縣備品(2018),苗栗縣,22,23,93,miaoli,24.624,24.12,120.894,2020-09-25,74DA38F20DAA,大西國中,01:17:03,15,2020-09-25T01:17:03Z,11.01,GAM/21/9.95,,,,,,
9,1,2,AirBox,苗栗縣縣立三義高中附設國中(2018),[367]苗栗縣三義鄉廣盛村11鄰122號,7,7,100,miaoli,24.41,22.12,120.765,2020-09-25,74DA38F20DB4,苗栗縣三義高中,01:21:48,5,2020-09-25T01:21:48Z,7,SVR/30/3.06,,,,,,
9,1,2,AirBox,高雄市市立莒光國小(2018),高雄市莒光國小 高雄市楠梓區後昌路842號,45,57,100,kaohsiung,22.711,28.25,120.295,2020-09-25,74DA38F20DC0,高雄市楠梓區莒光國小,01:20:17,27,2020-09-25T01:20:17Z,30.49,GAM/21/8.7,,,,,,
9,1,2,AirBox,高雄市市立後勁國小(2018),高雄市後勁國小 高雄市楠梓區加昌路216號,22,25,0,kaohsiung,22.721,-4,120.313,2020-09-25,74DA38F20DC4,高雄市後勁國小2,01:18:16,12,2020-09-25T01:18:16Z,15.88,GAM/21/10.12,,,,,,
9,1,2,AirBox,高雄市市立復興國小(2018),高雄市復興國小 高雄市前鎮區民權二路331號,41,53,85,kaohsiung,22.608,29,120.311,2020-09-25,74DA38F20DCE,高雄市前鎮區復興國民小學,01:18:32,25,2020-09-25T01:18:32Z,28.59,GAM/21/3.65,,,,,,
9,1,2,AirBox,高雄市市立樂群國小(2018),高雄市樂群國小 高雄市前鎮區育樂路61號,25,29,100,kaohsiung,22.6080258,28.75,120.3229833,2020-09-25,74DA38F20DD0,樂群國小新,01:20:05,13,2020-09-25T01:20:05Z,17.74,GAM/21/4.54,,,,,,
9,1,2,AirBox,高雄市市立光華國小(2018),高雄市光華國小 高雄市前鎮區廣西路57號,45,58,82,kaohsiung,22.615,28.75,120.32,2020-09-25,74DA38F20DD4,高雄市光華國民小學02,01:20:46,27,2020-09-25T01:20:46Z,30.49,GAM/21/3.85,,,,,,
9,1,2,AirBox,高雄市市立愛群國小(2018),高雄市愛群國小 高雄市前鎮區二聖二路194號,49,62,100,kaohsiung,22.613,28,120.313,2020-09-25,74DA38F20DD6,acps01,01:21:27,30,2020-09-25T01:21:27Z,33.17,GAM/21/3.4,,,,,,
9,1,2,AirBox,高雄市市立獅甲國小(2018),高雄市獅甲國小 高雄市前鎮區中山三路45號,29,34,64,kaohsiung,22.606,31.11,120.306,2020-09-25,74DA38F20DD8,高雄市前鎮區獅甲國小2,01:17:55,15,2020-09-25T01:17:55Z,20.31,GAM/21/3.53,,,,,,
9,1,2,AirBox,高雄市市立民權國小(2018),高雄市民權國小 高雄市前鎮區沱江街200號,41,50,100,kaohsiung,22.608,30.36,120.314,2020-09-25,74DA38F20DDC,高雄市前鎮區民權國小2,01:21:39,24,2020-09-25T01:21:39Z,28.59,GAM/21/3.85,,,,,,
9,1,2,AirBox,高雄市市立仁愛國小(2018),高雄市仁愛國小 高雄市前鎮區新衙路93號,45,58,100,kaohsiung,22.581,28.5,120.317,2020-09-25,74DA38F20DDE,仁愛國小,01:19:58,26,2020-09-25T01:19:58Z,30.49,GAM/21/6.5,,,,,,
9,1,2,AirBox,高雄市市立瑞祥國小(2018),高雄市瑞祥國小 高雄市前鎮區班超路20號,45,55,100,kaohsiung,22.589,29.75,120.328,2020-09-25,74DA38F20DE0,高市瑞祥國小(2018),01:16:15,27,2020-09-25T01:16:15Z,30.49,GAM/21/6.39,,,,,,
9,1,2,AirBox,高雄市市立鎮昌國小(2018),高雄市鎮昌國小 高雄市前鎮區樹人路261號,41,51,100,new_taipei,22.59,28,120.317,2020-09-25,74DA38F20DE2,鎮昌國小,01:12:46,24,2020-09-25T01:12:46Z,28.59,GAM/21/5.63,,,,,,
9,1,2,AirBox,高雄市市立灣內國小(2018),高雄市灣內國小 高雄市仁武區仁心路31號,41,51,84,kaohsiung,22.683,28.36,120.357,2020-09-25,74DA38F20DE6,灣內國小1071115,01:17:01,26,2020-09-25T01:17:01Z,28.59,GAM/21/9.0,,,,,,
9,1,2,AirBox,高雄市市立東門國小(2018),高雄市東門國小 高雄市美濃區民族路36巷2號,42,51,100,kaohsiung,22.899,27.75,120.553,2020-09-25,74DA38F20DE8,高雄市美濃區東門國小01,01:20:03,27,2020-09-25T01:20:03Z,21.24,GAM/7/2.8,,,,,,
9,1,2,AirBox,高雄市市立楠梓國小(2018),高雄市楠梓國小 高雄市楠梓區楠梓路262號,37,46,100,kaohsiung,22.733,27.5,120.327,2020-09-25,74DA38F20DEC,KH-ntps-2,01:15:52,23,2020-09-25T01:15:52Z,25.51,GAM/21/11.82,,,,,,
9,1,2,AirBox,高雄市市立美濃國小(2018),高雄市美濃國小 高雄市美濃區泰安里第五鄰永安路190號,41,50,100,kaohsiung,22.9,28.11,120.542,2020-09-25,74DA38F20DEE,美濃國小(2),01:16:49,26,2020-09-25T01:16:49Z,20.3,GAM/7/2.11,,,,,,
9,1,2,AirBox,高雄市市立蚵寮國中(2018),高雄市立蚵寮國民中學 高雄市梓官區智蚵里中正二街60號,44,54,100,kaohsiung,22.728,30,120.258,2020-09-25,74DA38F20DF0, 蚵寮國中空氣盒子,01:20:51,27,2020-09-25T01:20:51Z,30.08,GAM/21/11.0,,,,,,
9,1,2,AirBox,新竹縣縣立石光國小(2018),[306]新竹縣關西鎮石光里石岡子386號,31,34,78,hsinchu_county,24.813,25.37,121.128,2020-09-25,74DA38F20DF4,skes,01:19:21,19,2020-09-25T01:19:21Z,17.55,GAM/21/8.92,,,,,,
9,1,2,AirBox,新竹縣縣立太平國小(2018),[306]新竹縣關西鎮東平里五鄰27號,29,32,73,hsinchu_county,24.826,25.87,121.119,2020-09-25,74DA38F20DF8,新竹縣太平國小,01:21:17,19,2020-09-25T01:21:17Z,16.96,GAM/21/9.92,,,,,,
9,1,2,AirBox,新竹縣縣立寶石國小(2018),[305]新竹縣新埔鎮寶石里九鄰關埔路內立段672號,33,37,100,taoyuan,24.816,23.87,121.078,2020-09-25,74DA38F20DFA,新竹縣寶石國小,01:18:52,22,2020-09-25T01:18:52Z,12.8,GAM/21/8.41,,,,,,
9,1,2,AirBox,高雄市市立梓官國中(2018),高雄市立梓官國民中學 高雄市梓官區梓信里17鄰中學路71號,42,51,100,kaohsiung,22.762,28,120.263,2020-09-25,74DA38F20DFE,高雄市梓官區梓官國中,01:17:45,25,2020-09-25T01:17:45Z,29.16,GAM/21/14.57,,,,,,
9,1,2,AirBox,高雄市市立阿蓮國中(2018),高雄市立阿蓮國民中學 高雄市阿蓮區阿蓮里民生路178號,38,46,100,kaohsiung,22.885,27.62,120.325,2020-09-25,74DA38F20E00,高雄市立阿蓮國中,01:18:04,22,2020-09-25T01:18:04Z,20.56,GAM/14/16.73,,,,,,
9,1,2,AirBox,高雄市市立中芸國中(2018),高雄市立中芸國民中學 高雄市林園區中芸里中芸路3-100號,24,24,76,kaohsiung,22.485,29.75,120.395,2020-09-25,74DA38F20E0A,中芸國中,01:20:55,17,2020-09-25T01:20:55Z,17.13,GAM/21/19.79,,,,,,
9,1,2,AirBox,新竹縣縣立竹東國小(2018),[310]新竹縣竹東鎮康寧街1號,22,24,100,hsinchu_county,24.735,24.87,121.088,2020-09-25,74DA38F20E10,竹東國小,01:18:57,14,2020-09-25T01:18:57Z,8.51,GAM/21/0.67,,,,,,
9,1,2,AirBox,新竹縣縣立關西國小(2018),[306]新竹縣關西鎮西安里中山路126號,28,28,100,hsinchu_county,24.791,24.25,121.174,2020-09-25,74DA38F20E14,關西國小PM2.5,01:18:13,19,2020-09-25T01:18:13Z,10.55,GAM/21/10.23,,,,,,
9,1,2,AirBox,高雄市市立桃源國中(2018),高雄市立桃源國民中學 高雄市桃源區勤和里南橫公路三段201號,22,22,87,kaohsiung,23.178,24.87,120.781,2020-09-25,74DA38F20E1A,高雄桃源國中,01:18:45,14,2020-09-25T01:18:45Z,7.99,GAM/7/41.51,,,,,,
9,1,2,AirBox,高雄市市立前峰國中(2018),高雄市立前峰國民中學 高雄市岡山區信義里樹人路1號,35,43,100,kaohsiung,22.789,29.11,120.288,2020-09-25,74DA38F20E1C,前峰國中,01:17:25,22,2020-09-25T01:17:25Z,24.02,GAM/21/17.35,,,,,,
9,1,2,AirBox,高雄市市立鳥松國中(2018),高雄市立鳥松國民中學 高雄市鳥松區鳥松里29鄰松埔北巷5-1號,43,52,77,kaohsiung,22.666,29.36,120.371,2020-09-25,74DA38F20E22,高雄市鳥松國中,01:18:36,29,2020-09-25T01:18:36Z,29.65,GAM/21/9.27,,,,,,
9,1,2,AirBox,高雄市市立湖內國中(2018),高雄市立湖內國民中學 高雄市湖內區中山路二段63號,38,45,100,kaohsiung,22.907,28,120.227,2020-09-25,74DA38F20E26,高雄市湖內區湖內國中,01:16:17,23,2020-09-25T01:16:17Z,20.69,GAM/14/9.01,,,,,,
9,1,2,AirBox,高雄市市立右昌國中(2018),高雄市立右昌國民中學 高雄市楠梓區興昌里盛昌街161號,44,53,100,kaohsiung,22.713,28.36,120.286,2020-09-25,74DA38F20E28,高雄市楠梓區右昌國中,01:21:09,26,2020-09-25T01:21:09Z,30.08,GAM/21/8.9,,,,,,
9,1,2,AirBox,高雄市市立國昌國中(2018),高雄市立國昌國民中學 高雄市楠梓區國昌里德民路1010號,42,51,75,kaohsiung,22.719,29.25,120.285,2020-09-25,74DA38F20E2A,高雄市楠梓區國昌國中,01:19:10,25,2020-09-25T01:19:10Z,29.16,GAM/21/9.57,,,,,,
9,1,2,AirBox,高雄市市立後勁國中(2018),高雄市立後勁國民中學 高雄市楠梓區金田里加昌路180號,39,48,100,kaohsiung,22.723,28.5,120.315,2020-09-25,74DA38F20E2C,高雄市楠梓區後勁國中,01:20:13,24,2020-09-25T01:20:13Z,27.18,GAM/21/10.38,,,,,,
9,1,2,AirBox,高雄市市立前鎮國中(2018),高雄市立前鎮國民中學 高雄市前鎮區明道里新衙路17號,50,65,93,kaohsiung,22.582,28,120.321,2020-09-25,74DA38F20E2E,高雄市前鎮區前鎮國中,01:17:13,32,2020-09-25T01:17:13Z,34.18,GAM/21/6.61,,,,,,
9,1,2,AirBox,高雄市市立美濃國中(2018),高雄市立美濃國民中學 高雄市美濃區合和里中正路一段191號,38,46,92,kaohsiung,22.894,30.5,120.544,2020-09-25,74DA38F20E3A,高雄市美濃國中,01:21:43,24,2020-09-25T01:21:43Z,15.55,GAM/7/1.73,,,,,,
9,1,2,AirBox,高雄市市立南隆國中(2018),高雄市立南隆國民中學 高雄市美濃區清水里南中街3號,37,44,97,kaohsiung,22.866,28.36,120.534,2020-09-25,74DA38F20E3C,南隆空氣盒子,01:17:36,24,2020-09-25T01:17:36Z,17.29,GAM/7/2.02,,,,,,
9,1,2,AirBox,高雄市市立龍肚國中(2018),高雄市立龍肚國民中學 高雄市美濃區龍山里中華路68號,35,41,74,kaohsiung,22.878,29.36,120.57,2020-09-25,74DA38F20E3E,admin,01:21:35,24,2020-09-25T01:21:35Z,21.91,GAM/7/4.05,,,,,,
9,1,2,AirBox,高雄市市立大仁國中(2018),高雄市立大仁國民中學 高雄市苓雅區五福里建國一路148號,43,53,75,kaohsiung,25.062,29.25,121.451,2020-09-25,74DA38F20E40,高雄市立大仁國中,01:21:20,26,2020-09-25T01:21:20Z,28.91,GAM/30/5.51,,,,,,
9,1,2,AirBox,高雄市市立苓雅國中(2018),高雄市立苓雅國民中學 高雄市苓雅區華堂里四維三路176號,44,55,87,kaohsiung,22.618,28.86,120.305,2020-09-25,74DA38F20E42,高雄市苓雅國中,01:21:26,27,2020-09-25T01:21:26Z,30.08,GAM/21/2.41,,,,,,
9,1,2,AirBox,高雄市市立五福國中(2018),高雄市立五福國民中學 高雄市苓雅區尚義里五福一路12號,44,56,87,kaohsiung,22.629,28.25,120.317,2020-09-25,74DA38F20E44,高雄市五福國中,01:17:41,27,2020-09-25T01:17:41Z,30.08,GAM/21/3.01,,,,,,
9,1,2,AirBox,高雄市市立英明國中(2018),高雄市立英明國民中學 高雄市苓雅區林貴里英明路147號,23,24,73,kaohsiung,22.614,27,120.324,2020-09-25,74DA38F20E46,高雄市立英明國中,01:20:25,16,2020-09-25T01:20:25Z,16.51,GAM/21/4.26,,,,,,
9,1,2,AirBox,宜蘭縣縣立大湖國小(2018),[264]宜蘭縣員山鄉湖東村蜊埤路55號,18,18,90,yilan,24.747,26.12,121.69,2020-09-25,74DA38F20E48,大湖國小（前瞻）,01:21:05,12,2020-09-25T01:21:05Z,10.91,GAM/7/5.66,,,,,,
9,1,2,AirBox,宜蘭縣縣立萬富國小(2018),[266]宜蘭縣三星鄉萬富村健富路一段309號,15,15,0,NA,24.679,-4,121.688,2020-09-25,74DA38F20E4A,宜蘭縣萬富國小,01:19:38,12,2020-09-25T01:19:38Z,22.45,GAM/7/9.65,,,,,,
9,1,2,AirBox,宜蘭縣縣立大隱國小(2018),[266]宜蘭縣三星鄉大隱中路347號,19,20,89,yilan,24.668,25.37,121.713,2020-09-25,74DA38F20E4E,宜蘭縣大隱國小,01:19:45,14,2020-09-25T01:19:45Z,11.29,GAM/7/9.5,,,,,,
9,1,2,AirBox,宜蘭縣縣立碧候國小(2018),[272]宜蘭縣南澳鄉碧候村自覺巷38號,12,13,100,yilan,24.474,26.5,121.785,2020-09-25,74DA38F20E50,前瞻_宜蘭縣碧候國小,01:18:34,8,2020-09-25T01:18:34Z,12,GAM/7/30.72,,,,,,
9,1,2,AirBox,宜蘭縣縣立四季國小(2018),[267]宜蘭縣大同鄉四季村和勳巷1號,6,7,97,yilan,24.488,21.62,121.426,2020-09-25,74DA38F20E5A,四季國小,01:18:17,4,2020-09-25T01:18:17Z,6,GAM/7/43.38,,,,,,
9,1,2,AirBox,苗栗縣縣立溪洲國小(2018),[356]苗栗縣後龍鎮溪洲里87之3號,29,30,100,miaoli,24.62,23.75,120.777,2020-09-25,74DA38F20E5E,苗栗縣溪洲國小,01:20:44,19,2020-09-25T01:20:44Z,12.85,GAM/21/7.5,,,,,,
9,1,2,AirBox,苗栗縣縣立大山國小(2018),[356]苗栗縣後龍鎮灣寶里7鄰109號,29,30,100,miaoli,24.645,24.62,120.809,2020-09-25,74DA38F20E62,苗栗縣大山國小,01:18:40,19,2020-09-25T01:18:40Z,13.33,GAM/21/8.96,,,,,,
9,1,2,AirBox,苗栗縣縣立豐林國小(2018),[354]苗栗縣獅潭鄉新豐村四鄰56號,11,11,100,miaoli,24.477,23.12,120.89,2020-09-25,74DA38F20E6A,苗栗縣獅潭鄉豐林國小,01:18:12,8,2020-09-25T01:18:12Z,11,GAM/21/12.08,,,,,,
9,1,2,AirBox,苗栗縣縣立武榮國小(2018),[364]苗栗縣大湖鄉義和村淋漓坪77號,0,0,100,miaoli,24.382,24.25,120.867,2020-09-25,74DA38F20E6C,苗栗縣武榮國民小學,01:16:12,0,2020-09-25T01:16:12Z,0,SVR/30/10.94,,,,,,
9,1,2,AirBox,苗栗縣縣立大南國小(2018),[364]苗栗縣大湖鄉大南村7鄰大南勢15號,6,6,80,miaoli,24.41,23.87,120.902,2020-09-25,74DA38F20E6E,大南國小,01:16:30,4,2020-09-25T01:16:30Z,6,SVR/30/14.79,,,,,,
9,1,2,AirBox,苗栗縣縣立栗林國小(2018),[364]苗栗縣大湖鄉栗林村四份61號,2,2,100,miaoli,24.373,23.12,120.842,2020-09-25,74DA38F20E76,苗栗縣栗林國民小學,01:20:09,1,2020-09-25T01:20:09Z,2,SVR/30/8.48,,,,,,
9,1,2,AirBox,苗栗縣縣立景山國小(2018),[369]苗栗縣卓蘭鎮景山里5鄰88號,14,15,100,miaoli,24.352,24.5,120.865,2020-09-25,74DA38F20E78,苗栗縣景山國小,01:17:39,10,2020-09-25T01:17:39Z,7.29,SVR/30/11.28,,,,,,
9,1,2,AirBox,苗栗縣縣立華興國小(2018),[364]苗栗縣大湖鄉富興村水尾2號,7,8,100,miaoli,24.443,23.12,120.874,2020-09-25,74DA38F20E80,苗栗縣華興國民小學,01:18:02,4,2020-09-25T01:18:02Z,7,SVR/30/13.42,,,,,,
9,1,2,AirBox,苗栗縣縣立泰安國(中)小(2018),[365]苗栗縣泰安鄉大興村32之1號,2,2,100,miaoli,24.421,21.37,120.909,2020-09-25,74DA38F20E82,苗栗縣立泰安國中小,01:17:04,0,2020-09-25T01:17:04Z,2,SVR/30/15.77,,,,,,
9,1,2,AirBox,苗栗縣縣立坪林國小(2018),[369]苗栗縣卓蘭鎮坪林里七鄰坪林86之2號,9,10,82,miaoli,24.335,23.75,120.876,2020-09-25,74DA38F20E84,苗栗縣坪林國民小學,01:21:51,6,2020-09-25T01:21:51Z,9,SVR/30/13.0,,,,,,
9,1,2,AirBox,苗栗縣縣立豐田國小(2018),[369]苗栗縣卓蘭鎮豐田里36號,4,5,100,miaoli,24.325,24.25,120.823,2020-09-25,74DA38F20E88,苗栗豐田國小,01:18:35,3,2020-09-25T01:18:35Z,4,SVR/30/9.14,,,,,,
9,1,2,AirBox,苗栗縣縣立內灣國小(2018),[369]苗栗縣卓蘭鎮內灣里120號,11,12,100,miaoli,24.298,24.5,120.849,2020-09-25,74DA38F20E8A,苗栗縣內灣國小,01:20:57,7,2020-09-25T01:20:57Z,11,SVR/30/13.13,,,,,,
9,1,2,AirBox,新竹縣縣立玉峰國小(2018),[313]新竹縣尖石鄉玉峰村五鄰59號,0,0,89,hsinchu_county,24.659,21.87,121.301,2020-09-25,74DA38F20E90,新竹縣玉峰國小,01:19:41,0,2020-09-25T01:19:41Z,0,GAM/21/23.28,,,,,,
9,1,2,AirBox,新竹縣縣立錦屏國小(2018),[313]新竹縣尖石鄉錦屏村十鄰116號,1,1,100,hsinchu_county,24.68,22.12,121.246,2020-09-25,74DA38F20E92,新竹縣錦屏國小,01:19:23,0,2020-09-25T01:19:23Z,1,GAM/21/17.25,,,,,,
9,1,2,AirBox,新竹縣縣立上館國小(2018),[310]新竹縣竹東鎮中豐路二段399號,20,21,71,hsinchu_county,24.73,26.5,121.089,2020-09-25,74DA38F20E9A,新竹縣上館國小,01:16:44,15,2020-09-25T01:16:44Z,13.32,GAM/21/1.22,,,,,,
9,1,2,AirBox,新竹縣縣立花園國小(2018),[311]新竹縣五峰鄉花園村八鄰174號,11,11,100,hsinchu_county,24.648,24.37,121.151,2020-09-25,74DA38F20E9E,新竹縣五峰鄉花園國小,01:21:29,10,2020-09-25T01:21:29Z,11,GAM/21/12.09,,,,,,
