SiteAddr,SiteName,adf_status,app,area,c_d0,c_d0_method,date,device_id,fw_ver,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,hcho,model,name,odm,s_d0,s_d1,s_d2,s_g1,s_g8,s_gg,s_h0,s_t0,time,timestamp
[905]屏東縣里港鄉玉田村八德路91號,屏東縣縣立玉田國小,,AirBox,pingtung,14.69,BRR/30/11.11,2020-05-24,74DA38F210C6,,2.0,1.0,22.773,120.49,9.0,,,屏東縣玉田國小,,27.0,29.0,15.0,,,,100.0,26.0,01:32:34,2020-05-24T01:32:34Z
[928]屏東縣東港鎮興東里長春二路15號,屏東縣縣立東光國小,,AirBox,pingtung,11.93,BRR/30/23.0,2020-05-24,74DA38F210C4,,2.0,1.0,22.468,120.459,9.0,,,DKES,,23.0,25.0,13.0,,,,100.0,27.62,01:34:29,2020-05-24T01:34:29Z
N/A,74DA38B050CC,,AirBox,changhua,0.0,LR/30/12.34,2020-05-24,74DA38B050CC,,2.0,1.0,23.992,120.451,9.0,,,彰化埔鹽_湖仔內,,0.0,0.0,0.0,,,,100.0,40.87,01:35:53,2020-05-24T01:35:53Z
N/A,74DA38C7CF4C,,AirBox,kaohsiung,10.13,Theil-Sen/30/7.25,2020-05-24,74DA38C7CF4C,,2.0,1.0,22.946,120.51,9.0,,,旗山五福的家,,8.0,8.0,6.0,,,,68.0,25.87,01:34:31,2020-05-24T01:34:31Z
[905]屏東縣里港鄉塔樓村塔樓路21之3號,屏東縣縣立塔樓國小,,AirBox,pingtung,16.25,BRR/30/10.23,2020-05-24,74DA38F210C8,,2.0,1.0,22.765,120.483,9.0,,,屏東縣塔樓國小,,33.0,39.0,18.0,,,,100.0,28.25,01:36:47,2020-05-24T01:36:47Z
N/A,新北市汐止國小,,AirBox,new_taipei,5.98,LR/14/1.29,2020-05-24,74DA38F7C55C,,2.0,1.0,25.066,121.655,9.0,,,新北市汐止國小,,9.0,10.0,4.0,,,,100.0,24.25,01:35:02,2020-05-24T01:35:02Z
N/A,新北市插角國小,,AirBox,new_taipei,2.53,BRR/14/16.58,2020-05-24,74DA38F7C314,,2.0,1.0,24.872,121.405,9.0,,,新北市插角國小-空氣盒子,,6.0,8.0,3.0,,,,100.0,24.87,01:32:26,2020-05-24T01:32:26Z
N/A,新北市建安國小,,AirBox,new_taipei,3.47,BRR/14/5.51,2020-05-24,74DA38F7C316,,2.0,1.0,25.062,121.451,9.0,,,建安國小,,8.0,9.0,5.0,,,,100.0,25.37,01:35:55,2020-05-24T01:35:55Z
N/A,新北市崇德國小,,AirBox,new_taipei,4.82,LR/14/2.59,2020-05-24,74DA38F7C55E,,2.0,1.0,25.068,121.668,9.0,,,新北市崇德國小,,7.0,8.0,4.0,,,,100.0,23.5,01:36:44,2020-05-24T01:36:44Z
N/A,新北市新興國小,,AirBox,new_taipei,N/A,N/A,2020-05-24,74DA38F7C312,,2.0,1.0,25.179,121.44,9.0,,,新北市淡水區新興國小,,5.0,7.0,3.0,,,,99.0,24.5,01:33:23,2020-05-24T01:33:23Z
N/A,08BEAC028908,,AirBox,changhua,24.72,LR/30/9.31,2020-05-24,08BEAC028908,,2.0,1.0,24.0,120.598,9.0,,,大葉大學-設計學院,,31.0,35.0,17.0,,,,97.0,27.62,01:31:20,2020-05-24T01:31:20Z
[954]臺東縣卑南鄉東興村東園一街40號,台東縣縣立大南國小,,AirBox,taitung,2.3,PA/14/11.06,2020-05-24,74DA38F20CA6,,2.0,1.0,22.764,121.043,9.0,,,臺東縣大南國民小學,,0.0,0.0,0.0,,,,100.0,24.5,01:32:07,2020-05-24T01:32:07Z
Yilan,宜蘭-1,,AirBox,taipei,7.44,BRR/14/3.7,2020-05-24,08BEAC028CF6,,2.0,1.0,25.0513065,121.5442898,9.0,,,手動站：宜蘭站-1（CF6）,,0.0,1.0,0.0,,,,70.0,29.86,01:33:50,2020-05-24T01:33:50Z
[953]臺東縣延平鄉武陵村一鄰明野路16號,台東縣縣立武陵國小,,AirBox,taitung,2.37,PA/14/24.02,2020-05-24,74DA38F20868,,2.0,1.0,22.969,121.116,9.0,,,台東縣武陵國小,,0.0,0.0,0.0,,,,100.0,23.5,01:37:07,2020-05-24T01:37:07Z
N/A,08BEAC028A98,,AirBox,tainan,24.28,Theil-Sen/14/2.63,2020-05-24,08BEAC028A98,,2.0,1.0,22.973,120.225,9.0,,,Chongming14st,,49.0,64.0,29.0,,,,88.0,26.62,01:33:51,2020-05-24T01:33:51Z
高雄市加昌國小 高雄市楠梓區樂群路220號,高雄市市立加昌國小,,AirBox,kaohsiung,17.4,Theil-Sen/30/9.76,2020-05-24,74DA38F20A0A,,2.0,1.0,22.72,120.296,9.0,,,加昌國小新空氣盒子,,33.0,39.0,17.0,,,,94.0,27.37,01:34:49,2020-05-24T01:34:49Z
Yilan,宜蘭-2,,AirBox,taipei,59.56,BRR/14/4.41,2020-05-24,08BEAC028CF8,,2.0,1.0,25.04164998,121.5513948,9.0,,,手動站：宜蘭站-2（CF8）,,103.0,104.0,101.0,,,,71.0,30.86,01:31:45,2020-05-24T01:31:45Z
[957]臺東縣海端鄉海端村七鄰5號,台東縣縣立初來國小,,AirBox,taitung,13.46,PA/14/40.26,2020-05-24,74DA38F20864,,2.0,1.0,23.117,121.169,9.0,,,台東縣初來國小,,22.0,22.0,21.0,,,,100.0,24.37,01:32:01,2020-05-24T01:32:01Z
臺北市中正區梅花里忠孝東路2段101號,市立忠孝國小,,AirBox,taipei,7.8,BRR/14/2.25,2020-05-24,74DA38F7C5C4,,2.0,1.0,25.043,121.53,9.0,,,臺北市中正區忠孝國小2018,,8.0,10.0,5.0,,,,88.0,25.37,01:35:49,2020-05-24T01:35:49Z
臺北市內湖區紫陽里陽光街1號,市立內湖國中,,AirBox,taipei,5.12,LR/14/5.56,2020-05-24,74DA38F7C5C0,,2.0,1.0,25.076,121.588,9.0,,,台北市內湖區內湖國中2018,,7.0,9.0,4.0,,,,100.0,24.12,01:33:35,2020-05-24T01:33:35Z
N/A,taichung133,,AirBox,taichuang,8.11,LR/30/7.06,2020-05-24,74DA38C7D3C8,,2.0,1.0,24.201,120.708,9.0,,,taichung133,,10.0,12.0,7.0,,,,100.0,27.75,01:34:53,2020-05-24T01:34:53Z
N/A,74DA38EBF662,,AirBox,nantou,6.63,LR/30/30.29,2020-05-24,74DA38EBF662,,2.0,1.0,23.947,120.981,9.0,,,慈恩社區,,10.0,12.0,6.0,,,,100.0,25.5,01:31:56,2020-05-24T01:31:56Z
N/A,74DA38EBF660,,AirBox,taipei,7.62,LR/14/1.39,2020-05-24,74DA38EBF660,,2.0,1.0,25.093,121.517,9.0,,,北市陽明高中,,9.0,9.0,6.0,,,,100.0,25.87,01:33:11,2020-05-24T01:33:11Z
N/A,74DA38EBF936,,AirBox,kaohsiung,19.06,Theil-Sen/30/1.29,2020-05-24,74DA38EBF936,,2.0,1.0,22.622,120.283,9.0,,,鹽埕香格里拉大樓室內,,28.0,30.0,17.0,,,,77.0,28.25,01:33:18,2020-05-24T01:33:18Z
N/A,74DA38C7D3CC,,AirBox,18,8.8,PA/14/3.2,2020-05-24,74DA38C7D3CC,,2.0,1.0,24.789,120.998,9.0,,,交大六家校區-大門口,,6.0,7.0,4.0,,,,100.0,26.62,01:34:27,2020-05-24T01:34:27Z
N/A,74DA38C7D3CE,,AirBox,12,8.95,PA/14/3.26,2020-05-24,74DA38C7D3CE,,2.0,1.0,24.787,120.997,9.0,,,綜合一館,,6.0,7.0,4.0,,,,100.0,27.12,01:32:13,2020-05-24T01:32:13Z
臺中市后里區廣福里三豐路三段968號,臺中市立后綜高中,0,AirBox,,5.44,LR/30/5.88,2020-05-24,08BEAC0A000A,v1.06,2.0,1.0,24.30660499,120.7227666,9.0,0,AI-1003WN,,acelink.edimax,6.0,7.0,4.0,0.0,0.0,0.0,100.0,29.5,01:34:34,2020-05-24T01:34:34Z
N/A,74DA38EBF66C,,AirBox,tainan,25.7,Theil-Sen/30/4.0,2020-05-24,74DA38EBF66C,,2.0,1.0,22.665,120.305,9.0,,,采華天,,55.0,68.0,36.0,,,,100.0,28.25,01:36:43,2020-05-24T01:36:43Z
N/A,74DA38EBF938,,AirBox,kaohsiung,10.68,Theil-Sen/30/4.31,2020-05-24,74DA38EBF938,,2.0,1.0,22.611,120.323,9.0,,,Sam house,,6.0,6.0,4.0,,,,70.0,28.36,01:34:52,2020-05-24T01:34:52Z
[974]花蓮縣壽豐鄉溪口村溪口路87號,花蓮縣立溪口國小,,AirBox,hualien,0.0,LR/14/21.28,2020-05-24,74DA38ED074E,,2.0,1.0,23.819,121.473,9.0,,,花蓮縣溪口國小,,9.0,10.0,4.0,,,,100.0,24.12,01:33:51,2020-05-24T01:33:51Z
N/A,74DA38EBF7B8,,AirBox,miaoli,8.83,LR/14/5.72,2020-05-24,74DA38EBF7B8,,2.0,1.0,24.413,120.713,9.0,,,苗栗縣蕉埔國小2,,4.0,4.0,2.0,,,,62.0,29.5,01:37:09,2020-05-24T01:37:09Z
N/A,08BEAC028A9E,,AirBox,new_taipei,N/A,N/A,2020-05-24,08BEAC028A9E,,2.0,1.0,25.107,121.843,9.0,,,九份國小後走廊,,9.0,11.0,5.0,,,,80.0,24.87,01:36:10,2020-05-24T01:36:10Z
N/A,74DA38EBF7B4,,AirBox,kaohsiung,20.69,Theil-Sen/30/6.38,2020-05-24,74DA38EBF7B4,,2.0,1.0,22.644,120.349,9.0,,,JA-戶外東陽台,,37.0,43.0,22.0,,,,88.0,27.5,01:31:17,2020-05-24T01:31:17Z
N/A,08BEAC028A9C,,AirBox,kaohsiung,18.19,Theil-Sen/30/4.21,2020-05-24,08BEAC028A9C,,2.0,1.0,22.63,120.329,9.0,,,Air2019,,24.0,26.0,15.0,,,,72.0,29.11,01:36:33,2020-05-24T01:36:33Z
N/A,08BEAC028A9A,,AirBox,taipei,10.05,BRR/14/7.69,2020-05-24,08BEAC028A9A,,2.0,1.0,24.99,121.552,9.0,,,Fushan,,10.0,10.0,6.0,,,,82.0,26.25,01:35:54,2020-05-24T01:35:54Z
N/A,新北市北峰國小,,AirBox,new_taipei,0.0,LR/14/1.13,2020-05-24,74DA38F7C552,,2.0,1.0,25.063,121.632,9.0,,,新北市北峰國小,,6.0,7.0,4.0,,,,81.0,26.0,01:33:11,2020-05-24T01:33:11Z
N/A,74DA38F6FFB0,,AirBox,new_taipei,6.94,BRR/14/6.01,2020-05-24,74DA38F6FFB0,,2.0,1.0,24.979,121.505,9.0,,,ChulinES,,8.0,9.0,5.0,,,,85.0,25.87,01:33:46,2020-05-24T01:33:46Z
N/A,74DA38AF47CE,,AirBox,NA,5.36,BRR/14/0.13,2020-05-24,74DA38AF47CE,,2.0,1.0,25.012,121.458,9.0,,,板橋比對2(CE),,12.0,14.0,9.0,,,,100.0,27.62,01:32:45,2020-05-24T01:32:45Z
N/A,新北市頭前國小,,AirBox,new_taipei,12.28,BRR/14/4.39,2020-05-24,74DA38F7C556,,2.0,1.0,25.053,121.465,9.0,,,新北市新莊區頭前國小,,16.0,17.0,10.0,,,,86.0,25.25,01:35:33,2020-05-24T01:35:33Z
臺中市龍井區山腳里中山一路一段六號,臺中市立龍山國小,0,AirBox,,0.0,BRR/30/11.46,2020-05-24,08BEAC0A02E2,v1.06,2.0,1.0,24.21390129,120.5507458,9.0,0,AI-1003WN,,acelink.edimax,1.0,1.0,0.0,0.0,0.0,0.0,90.0,29.5,01:34:27,2020-05-24T01:34:27Z
N/A,新北市三重國小,,AirBox,new_taipei,6.35,BRR/14/2.7,2020-05-24,74DA38F7C554,,2.0,1.0,25.069,121.498,9.0,,,三重國小,,10.0,12.0,7.0,,,,100.0,25.62,01:33:46,2020-05-24T01:33:46Z
N/A,新北市新莊幼兒園,,AirBox,new_taipei,6.3,BRR/14/3.75,2020-05-24,74DA38F7C558,,2.0,1.0,25.046,121.451,9.0,,,新北市立新莊幼兒園,,14.0,16.0,8.0,,,,100.0,25.87,01:34:25,2020-05-24T01:34:25Z
N/A,74DA38F70104,,AirBox,tainan,16.17,Theil-Sen/14/3.67,2020-05-24,74DA38F70104,,2.0,1.0,22.988,120.167,9.0,,,育平路(安平),,37.0,49.0,23.0,,,,100.0,26.62,01:31:23,2020-05-24T01:31:23Z
[900]屏東縣屏東市和平路429號,屏東縣縣立大同高中附設國中,,AirBox,pingtung,6.68,BRR/30/1.21,2020-05-24,74DA38F20916,,2.0,1.0,22.677,120.477,9.0,,,屏東縣立大同高中,,11.0,13.0,6.0,,,,100.0,27.0,01:37:01,2020-05-24T01:37:01Z
[357]苗栗縣通霄鎮內島里二鄰15號,苗栗縣縣立啟明國小,,AirBox,miaoli,6.81,BRR/30/11.27,2020-05-24,74DA38F20910,,2.0,1.0,24.559,120.709,9.0,,,苗栗縣立啟明國小,,11.0,12.0,7.0,,,,100.0,26.37,01:33:22,2020-05-24T01:33:22Z
N/A,74DA38C7CF40,,AirBox,taichuang,9.28,BRR/30/5.72,2020-05-24,74DA38C7CF40,,2.0,1.0,24.174,120.692,9.0,,,HK1621,,24.0,26.0,17.0,,,,100.0,29.36,01:36:11,2020-05-24T01:36:11Z
N/A,74DA38C7CF42,,AirBox,tainan,20.31,Theil-Sen/14/1.72,2020-05-24,74DA38C7CF42,,2.0,1.0,22.994,120.216,9.0,,,台南一中,,47.0,65.0,29.0,,,,100.0,27.87,01:33:28,2020-05-24T01:33:28Z
桃園市平鎮區環南路300號,桃園市市立平興國中,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A083C,v1.06,2.0,1.0,24.94954935,121.2059301,9.0,0,AI-1003WN,,acelink.edimax,18.0,20.0,11.0,0.0,0.0,0.0,88.0,26.6,01:39:18,2020-05-24T01:39:18Z
臺南市官田區隆田里中山路一段127號,臺南市市立隆田國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A07B2,v1.06,2.0,1.0,23.1924916,120.3147528,9.0,0,AI-1003WN,,acelink.edimax,55.0,69.0,33.0,0.0,0.0,0.0,100.0,28.5,01:37:15,2020-05-24T01:37:15Z
桃園市觀音區樹林里新里路二段12號,桃園市市立樹林國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A083A,v1.06,2.0,1.0,25.06249274,121.1281284,9.0,0,AI-1003WN,,acelink.edimax,6.0,8.0,3.0,0.0,0.0,0.0,100.0,28.0,01:35:31,2020-05-24T01:35:31Z
桃園市大園區中正東路二段539號,桃園市市立五權國小,0,AirBox,,7.54,BRR/30/8.03,2020-05-24,08BEAC0A07B0,v1.06,2.0,1.0,25.02365606,121.231099,9.0,0,AI-1003WN,,acelink.edimax,10.0,11.0,7.0,0.0,0.0,0.0,84.0,28.3,01:36:59,2020-05-24T01:36:59Z
桃園市觀音區坑尾里四鄰23之1號,桃園市市立育仁國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A07B6,v1.06,2.0,1.0,25.01338108,121.1027692,9.0,0,AI-1003WN,,acelink.edimax,3.0,4.0,1.0,0.0,0.0,0.0,80.0,30.0,01:37:22,2020-05-24T01:37:22Z
桃園市觀音區草漯里新生路1462號,桃園市市立草漯國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A083E,v1.06,2.0,1.0,25.0471238732,121.144432761,9.0,0,AI-1003WN,,acelink.edimax,8.0,8.0,4.0,0.0,0.0,0.0,85.0,27.2,01:37:26,2020-05-24T01:37:26Z
N/A,74DA38E69BF4,,AirBox,kaohsiung,16.86,Theil-Sen/30/7.69,2020-05-24,74DA38E69BF4,,2.0,1.0,22.685,120.337,9.0,,,北屋社區,,35.0,45.0,23.0,,,,100.0,27.25,01:32:14,2020-05-24T01:32:14Z
桃園市楊梅區上田里九鄰98號,桃園市市立上田國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A0556,v1.06,2.0,1.0,24.93800754,121.1265816,9.0,0,AI-1003WN,,acelink.edimax,12.0,15.0,7.0,0.0,0.0,0.0,91.0,27.8,01:34:56,2020-05-24T01:34:56Z
N/A,74DA38F7025A,,AirBox,taichuang,8.84,BRR/30/5.34,2020-05-24,74DA38F7025A,,2.0,1.0,24.19,120.609,9.0,,,台中市西屯區莫內花園,,13.0,14.0,8.0,,,,73.0,28.25,01:36:52,2020-05-24T01:36:52Z
N/A,74DA38F7025C,,AirBox,NA,N/A,N/A,2020-05-24,74DA38F7025C,,2.0,1.0,23.184,120.36,9.0,,,官田社子倉庫,,55.0,69.0,32.0,,,,100.0,27.62,01:31:30,2020-05-24T01:31:30Z
N/A,74DA38F7025E,,AirBox,yunlin,18.4,Theil-Sen/21/23.15,2020-05-24,74DA38F7025E,,2.0,1.0,23.757,120.323,9.0,,,myPM2.5_5E,,9.0,10.0,6.0,,,,80.0,27.12,01:35:39,2020-05-24T01:35:39Z
N/A,74DA38EBF804,,AirBox,new_taipei,7.88,BRR/14/3.36,2020-05-24,74DA38EBF804,,2.0,1.0,25.072,121.49,9.0,,,大智街179巷,,13.0,14.0,9.0,,,,100.0,27.75,01:31:23,2020-05-24T01:31:23Z
N/A,74DA38EBF808,,AirBox,changhua,25.09,LR/30/0.79,2020-05-24,74DA38EBF808,,2.0,1.0,24.073,120.543,9.0,,,V307,,13.0,14.0,9.0,,,,69.0,29.0,01:31:31,2020-05-24T01:31:31Z
N/A,74DA38E69D3E,,AirBox,yunlin,54.07,Theil-Sen/21/4.49,2020-05-24,74DA38E69D3E,,2.0,1.0,23.672,120.538,9.0,,,SkyAirBox-01,,31.0,35.0,20.0,,,,74.0,28.5,01:34:02,2020-05-24T01:34:02Z
臺中巿神岡區社南里社南街136號,臺中市立社口國小,0,AirBox,,63.85,LR/30/5.8,2020-05-24,08BEAC0A0000,v1.06,2.0,1.0,24.24584666,120.6857,9.0,0,AI-1003WN,,acelink.edimax,13.0,14.0,8.0,0.0,0.0,0.0,90.0,28.6,01:36:53,2020-05-24T01:36:53Z
N/A,74DA38AF48D0,,AirBox,kaohsiung,8.22,Theil-Sen/30/4.63,2020-05-24,74DA38AF48D0,,2.0,1.0,22.666,120.315,9.0,,,鼎祥街室內,,0.0,0.0,0.0,,,,69.0,28.25,01:31:23,2020-05-24T01:31:23Z
N/A,74DA38AF48D2,,AirBox,taipei,16.51,BRR/14/5.79,2020-05-24,74DA38AF48D2,,2.0,1.0,25.013,121.552,9.0,,,第二殯儀館,,30.0,35.0,24.0,,,,100.0,25.62,01:33:29,2020-05-24T01:33:29Z
N/A,08BEAC028DCA,,AirBox,hualien,4.05,PA/14/61.24,2020-05-24,08BEAC028DCA,,2.0,1.0,23.295,121.27,9.0,,,iTribe卓樂部落,,4.0,4.0,3.0,,,,97.0,27.0,01:34:44,2020-05-24T01:34:44Z
N/A,08BEAC028DCC,,AirBox,taichuang,9.71,BRR/30/6.15,2020-05-24,08BEAC028DCC,,2.0,1.0,24.206,120.654,9.0,,,總茂環保3,,10.0,10.0,6.0,,,,56.0,36.61,01:31:57,2020-05-24T01:31:57Z
N/A,74DA38C7D458,,AirBox,yilan,0.0,LR/14/11.92,2020-05-24,74DA38C7D458,,2.0,1.0,24.668,121.825,9.0,,,青天計畫2.0 - 五結鄉利澤南路,,3.0,4.0,2.0,,,,98.0,29.0,01:32:41,2020-05-24T01:32:41Z
臺北市文山區萬祥里興隆路1段68號,市立武功國小,,AirBox,taipei,5.84,BRR/14/5.76,2020-05-24,74DA38F7C3DC,,2.0,1.0,25.003,121.539,9.0,,,台北市文山區武功國小2018,,9.0,10.0,6.0,,,,100.0,24.62,01:09:57,2020-05-24T01:09:57Z
N/A,08BEAC028DC6,,AirBox,hualien,0.0,LR/14/34.66,2020-05-24,08BEAC028DC6,,2.0,1.0,23.71,121.414,9.0,,,iTribe馬里巴西部落,,0.0,0.0,0.0,,,,79.0,28.11,01:34:55,2020-05-24T01:34:55Z
N/A,08BEAC028DC8,,AirBox,pingtung,4.53,Theil-Sen/30/26.79,2020-05-24,08BEAC028DC8,,2.0,1.0,22.757,120.753,9.0,,,iTribe大武部落,,6.0,7.0,3.0,,,,100.0,26.0,01:35:36,2020-05-24T01:35:36Z
N/A,74DA388FF404,,AirBox,hsinchu_city,11.75,PA/14/6.95,2020-05-24,74DA388FF404,,2.0,1.0,24.768,121.027,9.0,,,coretrconicc,,8.0,0.0,0.0,,,,96.0,23.87,01:32:16,2020-05-24T01:32:16Z
N/A,新北市泰山國中,,AirBox,new_taipei,0.16,BRR/14/6.71,2020-05-24,74DA38F7C260,,2.0,1.0,25.065,121.425,9.0,,,新北市泰山區泰山國中,,0.0,0.0,0.0,,,,98.0,25.62,01:31:31,2020-05-24T01:31:31Z
Puzi,朴子-1,,AirBox,taipei,18.7,BRR/14/3.68,2020-05-24,08BEAC028A4C,,2.0,1.0,25.04170237,121.5440922,9.0,,,手動站：朴子站-1（A4C）,,25.0,28.0,14.0,,,,77.0,29.11,01:32:26,2020-05-24T01:32:26Z
[600]嘉義市東區宣信街266號,嘉義市立宣信國小,,AirBox,chiayi_city,26.42,Theil-Sen/30/2.02,2020-05-24,74DA38C7CEB4,,2.0,1.0,23.47,120.459,9.0,,,嘉義市宣信國小,,39.0,59.0,25.0,,,,100.0,27.5,01:37:12,2020-05-24T01:37:12Z
N/A,taichung45,,AirBox,taipei,0.0,LR/14/4.0,2020-05-24,74DA3895C294,,2.0,1.0,25.041,121.615,9.0,,,ASChem3,,9.0,11.0,6.0,,,,86.0,26.37,01:32:22,2020-05-24T01:32:22Z
N/A,74DA38AF48DA,,AirBox,tainan,N/A,N/A,2020-05-24,74DA38AF48DA,,2.0,1.0,23.181,120.254,9.0,,,indoot,,35.0,45.0,25.0,,,,94.0,28.36,01:34:28,2020-05-24T01:34:28Z
N/A,74DA38B05344,,AirBox,new_taipei,6.28,BRR/30/6.57,2020-05-24,74DA38B05344,,2.0,1.0,24.138,120.704,9.0,,,cht32,,15.0,16.0,10.0,,,,93.0,27.12,01:33:02,2020-05-24T01:33:02Z
[600]嘉義市西區垂楊路605號,嘉義市立垂楊國小,,AirBox,chiayi_city,31.13,Theil-Sen/30/1.07,2020-05-24,74DA38C7CEB8,,2.0,1.0,23.472,120.438,9.0,,,嘉義市垂楊國小,,46.0,61.0,28.0,,,,100.0,27.0,01:35:06,2020-05-24T01:35:06Z
N/A,74DA38EBF80C,,AirBox,hsinchu_county,13.68,PA/14/4.39,2020-05-24,74DA38EBF80C,,2.0,1.0,24.825,121.01,9.0,,,Seal’s,,7.0,8.0,5.0,,,,67.0,27.37,01:37:00,2020-05-24T01:37:00Z
N/A,74DA38EBF80E,,AirBox,hsinchu_city,9.24,PA/14/5.21,2020-05-24,74DA38EBF80E,,2.0,1.0,24.777,121.013,9.0,,,寶可夢,,6.0,6.0,4.0,,,,94.0,26.25,01:34:46,2020-05-24T01:34:46Z
N/A,74DA38ED06D8,,AirBox,taipei,9.25,BRR/14/0.95,2020-05-24,74DA38ED06D8,,2.0,1.0,25.044,121.517,9.0,,,台大醫院9,,6.0,7.0,3.0,,,,76.0,25.0,01:32:45,2020-05-24T01:32:45Z
桃園市大園區內海里2鄰學府路76巷32號,桃園市市立內海國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A07BC,v1.06,2.0,1.0,25.08650158,121.1908989,9.0,0,AI-1003WN,,acelink.edimax,8.0,8.0,5.0,0.0,0.0,0.0,100.0,29.5,01:35:59,2020-05-24T01:35:59Z
嘉義縣新港鄉古民村161號,嘉義縣縣立古民國小,0,AirBox,,23.14,Theil-Sen/30/14.46,2020-05-24,08BEAC0A0832,v1.06,2.0,1.0,23.56209603,120.3492351,9.0,0,AI-1003WN,,acelink.edimax,35.0,43.0,20.0,0.0,0.0,0.0,100.0,29.3,01:39:43,2020-05-24T01:39:43Z
臺南市新化區那拔里54號,臺南市市立那拔國小,0,AirBox,,20.14,Theil-Sen/14/17.69,2020-05-24,08BEAC0A07BA,v1.06,2.0,1.0,23.06836078,120.3496119,9.0,0,AI-1003WN,,acelink.edimax,47.0,60.0,25.0,0.0,0.0,0.0,100.0,28.5,01:35:31,2020-05-24T01:35:31Z
臺南市仁德區民安路一段363號,臺南市市立仁德國中,0,AirBox,,22.99,Theil-Sen/14/5.58,2020-05-24,08BEAC0A0830,v1.06,2.0,1.0,22.9561933732,120.247528553,9.0,0,AI-1003WN,,acelink.edimax,50.0,64.0,28.0,0.0,0.0,0.0,94.0,28.0,01:39:13,2020-05-24T01:39:13Z
臺南市仁德區保安里中正路一段185號,臺南市市立仁德文賢國中,0,AirBox,,23.7,Theil-Sen/14/7.66,2020-05-24,08BEAC0A0836,v1.06,2.0,1.0,22.92256458,120.235155,9.0,0,AI-1003WN,,acelink.edimax,51.0,69.0,26.0,0.0,0.0,0.0,92.0,28.7,01:35:56,2020-05-24T01:35:56Z
臺南市西港區營西里3號,臺南市市立後營國小,0,AirBox,,25.0,Theil-Sen/14/17.4,2020-05-24,08BEAC0A07BE,v1.06,2.0,1.0,23.1406702,120.2149521,9.0,0,AI-1003WN,,acelink.edimax,58.0,70.0,34.0,0.0,0.0,0.0,100.0,28.7,01:38:31,2020-05-24T01:38:31Z
臺南市山上區南洲里42號,臺南市市立山上國小,0,AirBox,,18.85,Theil-Sen/14/20.25,2020-05-24,08BEAC0A0834,v1.06,2.0,1.0,23.1006689,120.3550727,9.0,0,AI-1003WN,,acelink.edimax,44.0,58.0,25.0,0.0,0.0,0.0,100.0,28.3,01:36:36,2020-05-24T01:36:36Z
臺南市關廟區中山路二段172號,臺南市市立關廟國中,0,AirBox,,17.85,Theil-Sen/14/12.73,2020-05-24,08BEAC0A0838,v1.06,2.0,1.0,22.96140696,120.3243413,9.0,0,AI-1003WN,,acelink.edimax,42.0,53.0,23.0,0.0,0.0,0.0,100.0,28.7,01:35:31,2020-05-24T01:35:31Z
N/A,74DA38F6FE6A,,AirBox,changhua,18.94,LR/30/1.79,2020-05-24,74DA38F6FE6A,,2.0,1.0,24.082,120.54,9.0,,,joygold,,26.0,26.0,17.0,,,,98.0,28.5,01:33:46,2020-05-24T01:33:46Z
N/A,74DA38E69C8A,,AirBox,chiayi_county,2.9,BRR/30/6.19,2020-05-24,74DA38E69C8A,,2.0,1.0,24.155,120.702,9.0,,,Taichung90,,11.0,13.0,7.0,,,,100.0,28.25,01:31:33,2020-05-24T01:31:33Z
[352]苗栗縣三灣鄉三灣村忠信路17號,苗栗縣縣立三灣國中,,AirBox,miaoli,67.22,BRR/30/16.34,2020-05-24,74DA38F20D48,,2.0,1.0,24.649,120.953,9.0,,,苗栗縣立三灣國民中學,,115.0,116.0,115.0,,,,92.0,25.62,01:36:52,2020-05-24T01:36:52Z
N/A,74DA38E2B83C,,AirBox,new_taipei,0.0,LR/14/6.08,2020-05-24,74DA38E2B83C,,2.0,1.0,25.062013,121.582246,9.0,,,AI-1003Wv3,,3.0,3.0,2.0,,,,53.0,25.62,01:37:03,2020-05-24T01:37:03Z
[351]苗栗縣頭份市後庄里信中路36號,苗栗縣縣立信義國小,,AirBox,miaoli,9.52,PA/14/14.59,2020-05-24,74DA38F20A04,,2.0,1.0,24.697,120.891,9.0,,,苗栗縣信義國小,,6.0,7.0,4.0,,,,100.0,29.11,01:32:17,2020-05-24T01:32:17Z
[300]新竹市北區和平路1號,新竹市立竹光國中,,AirBox,hsinchu_city,8.7,PA/14/1.73,2020-05-24,74DA38B053F8,,2.0,1.0,24.807,120.955,9.0,,,新竹市竹光國中,,6.0,7.0,5.0,,,,100.0,26.25,01:31:37,2020-05-24T01:31:37Z
N/A,新北市桃子腳國中,,AirBox,new_taipei,7.3,BRR/30/9.37,2020-05-24,74DA38F7C30E,,2.0,1.0,24.949,121.382,9.0,,,新北市立桃子腳國中小,,13.0,15.0,7.0,,,,100.0,25.25,01:31:21,2020-05-24T01:31:21Z
